ticker,name,exchange
RWW.B,CI MSCI WRLDLWRSUNHG,tsx
RWX,CI MSCI INTLLWRSKWGT,tsx
RWX.B,CI MSCIINTLLWRSKUNHG,tsx
RX,BIOSYENT INC.,tsxv
RXD,RBC QUANT EMRGMKTDIV,tsx
RXD.U,RBC QUANT EMRGMKT US,tsx
RXE,RBC QNTEMRGMKTEQLDR,tsx
RXE.U,RBC QNTEMRMKTEQLDRUS,tsx
RY,ROYAL BANK OF CANADA,tsx
RY.PR.H,ROYAL BANK PR SER BB,tsx
RY.PR.J,ROYAL BANK PR SER BD,tsx
RY.PR.M,ROYAL BANK PR SER BF,tsx
RY.PR.N,ROYAL BANK PR SER BH,tsx
RY.PR.O,ROYAL BANK PR SER BI,tsx
RY.PR.P,ROYAL BANK PR SER BJ,tsx
RY.PR.R,ROYAL BANK PR SER BM,tsx
RY.PR.S,ROYAL BANK PR SER BO,tsx
RY.PR.Z,ROYAL BANK PR SER AZ,tsx
RYE,RHYOLITE RESOURCES LTD,tsxv
RYO,RIO SILVER INC,tsxv
RYR,ROYAL ROAD MINERALS LIMITED,tsxv
RYU,RYU APPAREL INC.,tsxv
RZE,RAZOR ENERGY CORP.,tsxv
RZZ,ABITIBI ROYALTIES INC.,tsxv
S,SHERRITT INT L CORP,tsx
SAAS.P,SAASQUATCH CAPITAL CORP.,tsxv
SAC.P,SAVANNA CAPITAL CORP.,tsxv
SAE,SABLE RESOURCES LTD,tsxv
SAG,STERLING METALS CORP.,tsxv
SAH,SAHARA ENERGY LTD,tsxv
SALT,ATLAS SALT INC.,tsxv
SAM,STARCORE INTL MINE J,tsx
SAO,SOUTH ATLANTIC GOLD INC.,tsxv
SAP,SAPUTO INC.,tsx
SARG.P,JESSY VENTURES CORP.,tsxv
SAT,ASIAN TELEVISION NETWORK INTERNATIONAL LTD.,tsxv
SATO,CANADA COMPUTATIONAL UNLIMITED CORP.,tsxv
SAU,ST. AUGUSTINE GLD J,tsx
SAWC.P,SAYWARD CAPITAL CORP.,tsxv
SAY,SPARTA CAPITAL LTD.,tsxv
SB,STRATABOUND MINERALS CORP.,tsxv
SBB,SABINA GLD & SLVR J,tsx
SBBC,SIMPLY BETTER BRANDS CORP.,tsxv
SBC,BROMPTON SPLT BANC A,tsx
SBC.PR.A,BROMPTON SPLT BNC PR,tsx
SBI,SERABI GLD PLC ORD J,tsx
SBIO,SABIO HOLDINGS INC.,tsxv
SBM,SIRONA BIOCHEM CORP,tsxv
SBMI,SILVER BULLET MINES CORP.,tsxv
SBN,S SPLIT CORP CL A,tsx
SBN.PR.A,S SPLIT CORP. PR,tsx
SBR,SILVER BEAR RESJ ORD,tsx
SBT,PURPOSESLVRBULCURHEG,tsx
SBT.B,PURPOSESLVBLC$NCURHG,tsx
SBT.U,PURPOSESLVRBLUSNNCUR,tsx
SCAN,"LIBERTY DEFENSE HOLDINGS, LTD.",tsxv
SCD,SAMOTH OILFIELD INC.,tsxv
SCL,SHAWCOR LTD.,tsx
SCLT,SEARCHLIGHT RESOURCES INC.,tsxv
SCOT,SCOTTIE RESOURCES CORP.,tsxv
SCPO.UN,STARLIGHT U.S. MULTI-FAMILY (NO.1) CORE PLUS FUND,tsxv
SCPT.A,STARLIGHT U.S. MULTI-FAMILY (NO.2) CORE PLUS A,tsxv
SCPT.U,STARLIGHT U.S. MULTI-FAMILY (NO.2) CORE PLUS FUND USD,tsxv
SCR,SCORE MEDIAGMEJ A SV,tsx
SCT,SKYCHAIN TECHNOLOGIES INC.,tsxv
SCY,SCANDIUM INT L MNG J,tsx
SCZ,SANTACRUZ SILVER MINING LTD.,tsxv
SDC,SOLIDUSGOLD INC.,tsxv
SDE,SPARTAN DELTA J,tsx
SDI,STAMPEDE DRILLING INC.,tsxv
SDR,STROUD RESOURCES LTD.,tsxv
SEA,SEABRIDGE GOLD INC J,tsx
SEB,SMART EMPLOYEE BENEFITS INC.,tsxv
SEC,SENVEST CAPITAL INC,tsx
SECU,SSC SECURITY SERVICES CORP.,tsxv
SEI,SINTANA ENERGY INC.,tsxv
SES,SECURE ENERGY SERV J,tsx
SEV,SPECTRA7 MICROSYSTEMS INC.,tsxv
SFC,SAGICOR FIN CO,tsx
SFC.WT,SAGICOR FIN CO WT,tsx
SFD,NXT ENERGY SOLUTN J,tsx
SFI,SOLUTION FINANCIAL J,tsx
SFR,SANDFIRE RESOURCES AMERICA INC.,tsxv
SFT,SOFTROCK MINERALS LTD,tsxv
SFTC,SOFTCHOICE CORP J,tsx
SFX,SPHINX RESOURCES LTD.,tsxv
SGA,SAMCO GOLD LIMITED,tsxv
SGC,SOLSTICE GOLD CORP.,tsxv
SGE,STRATEGEM CAPITAL CORPORATION,tsxv
SGI,SUPERIOR GOLD INC.,tsxv
SGLD,SABRE GOLD MINES . J,tsx
SGMA,SIGMA LITHIUM CORPORATION,tsxv
SGMD,SALONA GLOBAL MEDICAL DEVICE CORPORATION,tsxv
SGML,SIGMA LITHIUM CORPORATION,tsxv
SGN,SCORPIO GOLD CORPORATION,tsxv
SGO,SONORO GOLD CORP.,tsxv
SGQ,SOUTHGOBI RES LTD J,tsx
SGR.R,SLATEGROCERYREIT REC,tsx
SGR.U,SLATE GROCERYREIT US,tsx
SGR.UN,SLATE GROCERYREIT UN,tsx
SGU,SIGNATURE RESOURCES LTD.,tsxv
SGY,SURGE ENERGY INC. J,tsx
SGY.DB,SURGE ENERGY DEB,tsx
SGY.DB.A,SURGE ENGY 6.75 DB 2,tsx
SGZ,SEGO RESOURCES INC,tsxv
SHL,SPRUCE RIDGE RESOURCES LTD.,tsxv
SHLE,SOURCE ENERGY SERV J,tsx
SHLL.P,SHELLRON CAPITAL LTD.,tsxv
SHOP,SHOPIFY INC A SV,tsx
SHRP,SHERPA II HOLDINGS CORP.,tsxv
SIA,SIENNA SENIOR LIVING,tsx
SIC,SOKOMAN MINERALS CORP.,tsxv
SID,CI US TRENDLEADRS UN,tsx
SIE,SIENNA RESOURCES INC.,tsxv
SIH.UN,SUSTAIN INNOV&HLTHUN,tsx
SII,SPROTT INC.,tsx
SIL,SILVERCREST METALS J,tsx
SILV,SILVER VALLEY METALS CORP.,tsxv
SIQ,SIQ MOUNTAIN INDUSTRIES INC.,tsxv
SIS,SAVARIA CORP. J,tsx
SIXT,EVOLVS&PTSX60CLNCAUH,tsx
SJ,STELLA-JONES INC.,tsx
SJL,SAINT JEAN CARBON INC.,tsxv
SJR.A,SHAW COMMUNICATIONS INC. CL A PART,tsxv
SJR.B,SHAW COMM CL B NV,tsx
SKE,SKEENA RESOURCES J,tsx
SKK,STRIKEWELL ENERGY CORP,tsxv
SKP,STRIKEPOINT GOLD INC.,tsxv
SKRR,SKRR EXPLORATION INC.,tsxv
SKYG,SKY GOLD CORP.,tsxv
SKYY,1ST TRCLOUDCOMPUTING,tsx
SLF,SUN LIFE FIN INC.,tsx
SLF.PR.A,SUN LIFE FIN PR A,tsx
SLF.PR.B,SUN LIFE FIN SER2 PR,tsx
SLF.PR.C,SUN LIFE FIN SER3 PR,tsx
SLF.PR.D,SUN LIFE FIN SER4 PR,tsx
SLF.PR.E,SUN LIFE FIN SER5 PR,tsx
SLF.PR.G,SUN LIFE FIN SR8R PR,tsx
SLF.PR.H,SUN LIFE FIN 10R PR,tsx
SLF.PR.I,SUN LIFE FIN 12R PR,tsx
SLF.PR.J,SUN LIFE FIN 9QR PR,tsx
SLF.PR.K,SUN LIFE FIN 11QR PR,tsx
SLG,SAN LORENZO GOLD CORP.,tsxv
SLHG,SKYLIGHT HEALTH GROUP INC.,tsxv
SLI,STANDARD LITHIUM LTD.,tsxv
SLMN,SOLIS MINERALS LTD.,tsxv
SLR,SOLITARIO ZINC J,tsx
SLS,SOLARIS RES INC. J,tsx
SLVR,SILVER TIGER METALS INC.,tsxv
SM,SIERRA MADRE GOLD AND SILVER LTD.,tsxv
SMA,STD MERCNTL ACQUIS A,tsx
SMAR.P,SMARTSET SERVICES INC.,tsxv
SMC,SULLIDEN MNG CAP J,tsx
SMD,STRATEGIC METALS LTD.,tsxv
SME,SAMA RESOURCES INC./RESSOURCES SAMA INC.,tsxv
SML,SOUTHSTONE MINERALS LIMITED,tsxv
SMN,SUN SUMMIT MINERALS CORP.,tsxv
SMP,SOUTHERN EMPIRE RESOURCES CORP.,tsxv
SMR,SHINE MINERALS CORP.,tsxv
SMRV,SMOOTH ROCK VENTURES CORP.,tsxv
SMT,SIERRA METALS INC. J,tsx
SMTH.P,SMITHE RESOURCES CORP.,tsxv
SMU.UN,SUMMIT IND REIT UN J,tsx
SMY,SEARCH MINERALS INC.,tsxv
SN,SENNEN POTASH CORPORATION,tsxv
SNC,SNC - LAVALIN GROUP,tsx
SNF,SUNORA FOODS INC.,tsxv
SNG,SILVER RANGE RESOURCES LTD.,tsxv
SNI.PR.A,SONOR INVESTMENTS LIMITED 9% CUM RED 1ST PRF,tsxv
SNM,SHAMARAN PETROLEUM CORP,tsxv
SNS,SELECT SANDS CORP.,tsxv
SNV,SONORO ENERGY LTD.,tsxv
SOC,SONORA GOLD & SILVER CORP,tsxv
SOCK,SMOOTH ROCK VENTURES CORP.,tsxv
SOI,SIRIOS RESOURCES INC.,tsxv
SOIL,SATURN OIL & GAS INC.,tsxv
SOIL.WT,SATURN OIL & GAS INC. WT 04JUN2023,tsxv
SOLG,SOLGOLD PLC J ORD,tsx
SOLR,SOLAR ALLIANCE ENERGY INC.,tsxv
SOMA,SOMA GOLD CORP.,tsxv
SOO.P,SPECTRE CAPITAL CORP.,tsxv
SOT.DB,SLATE OFFICE REIT DB,tsx
SOT.DB.A,SLATEOFFICEREIT DB A,tsx
SOT.R,SLATE OFFICEREIT REC,tsx
SOT.UN,SLATE OFFICE REIT UN,tsx
SOU,SOUTHERN ENERGY CORP.,tsxv
SOY,"SUNOPTA, INC.",tsx
SPA,SPANISH MOUNTAIN GOLD LTD,tsxv
SPB,SUPERIOR PLUS CORP.,tsx
SPC,SPC NICKEL CORP.,tsxv
SPD,SILVER PREDATOR CORP.,tsxv
SPDR,SPYDER CANNABIS INC.,tsxv
SPG,SPARK POWER GROUP J,tsx
SPG.RT,SPARK POWER GRP J RT,tsx
SPG.WT,SPARK POWER GRP J WT,tsx
SPI,CANADIAN SPIRIT RESOURCES INC.,tsxv
SPN,SNIPP INTERACTIVE INC.,tsxv
SPOT,GOLDSPOT DISCOVERIES CORP.,tsxv
SPP,SPOT COFFEE (CANADA) LTD.,tsxv
SPPP,SPROTT PHYPLAT CA UN,tsx
SPPP.U,SPROTT PHYPLAT US UN,tsx
SPS.A,SPORTSCENE GROUP INC. CL A MV,tsxv
SPX,STELLAR AFRICAGOLD INC.,tsxv
SQD,SQI DIAGNOSTICS INC,tsxv
SQG,SPACKMAN EQUITIES GROUP INC.,tsxv
SR,STRATEGIC RESOURCES INC.,tsxv
SRA,STRIA LITHIUM INC.,tsxv
SRC,STAKEHOLDER GOLD CORP.,tsxv
SRE,SAVILLE RESOURCES INC.,tsxv
SRES,SUN RESIDENTIAL REAL ESTATE INVESTMENT TRUST,tsxv
SRG,SRG MINING INC.,tsxv
SRI,SPARTON RESOURCES INC,tsxv
SRL,SALAZAR RESOURCES LIMITED,tsxv
SRU.UN,SMARTCTR REIT VV UN,tsx
SRV.UN,SIR ROYALTY INCM UN,tsx
SRX,STORM RES LTD. J,tsx
SSA,SPECTRA PRODUCTS INC.,tsxv
SSE,SILVER SPRUCE RESOURCES INC.,tsxv
SSF.UN,SYMPHONY FLTGLOAN UN,tsx
SSL,SANDSTORM GOLD LTD.,tsx
SSRM,SSR MINING INC.,tsx
SSS.P,SAMURAI CAPITAL CORP.,tsxv
SSSS.P,SHOOTING STAR ACQUISITION CORP.,tsxv
SSV,SOUTHERN SILVER EXPLORATION CORP,tsxv
SSVR,SUMMA SILVER CORP.,tsxv
SSX.P,SLEEPING GIANT CAPITAL CORP.,tsxv
STA,SANATANA RESOURCES INC.,tsxv
STAK.P,BIGSTACK OPPORTUNITIES INC.,tsxv
STC,SANGOMA TECH CORP.,tsx
STCK,STACK CAPITAL GRP J,tsx
STCK.WT,STACK CAP GROUP J WT,tsx
STE,STARR PEAK MINING LTD.,tsxv
STEP,STEP ENERGY SERV J,tsx
STG,STONE GOLD INC.,tsxv
STGO,STEPPE GOLD LTD. J,tsx
STH,STELMINE CANADA LTD.,tsxv
STLC,STELCO HOLDINGS J,tsx
STMP,STAMPER OIL & GAS CORP.,tsxv
STN,STANTEC INC.,tsx
STND,STANDARD URANIUM LTD.,tsxv
STNG,STINGER RESOURCES INC.,tsxv
STPL,BMO GLBL CONSMR STPL,tsx
STRR,STAR ROYALTIES LTD.,tsxv
STRR.WT,STAR ROYALTIES LTD. WT 19FEB2024,tsxv
STS,SOUTH STAR BATTERY METALS CORP.,tsxv
STU,STUHINI EXPLORATION LTD.,tsxv
STUD,STALLION GOLD CORP.,tsxv
STUV,STUVE GOLD CORP.,tsxv
SU,SUNCOR ENERGY INC.,tsx
SUGR,SUGARBUD CRAFT GROWERS CORP.,tsxv
SUGR.DB,SUGARBUD CRAFT GROWERS CORP. DB 24JUN2023,tsxv
SUGR.WR,SUGARBUD CRAFT GROWERS CORP. WT. 16MAR2024,tsxv
SUGR.WS,SUGARBUD CRAFT GROWERS CORP. WT24JUN2023,tsxv
SUGR.WT,SUGARBUD CRAFT GROWERS CORP. WT 12SEP2023,tsxv
SUI,SUPERIOR MINING INTERNATIONAL CORPORATION,tsxv
SUP,NORTHERN SUPERIOR RESOURCES INC.,tsxv
SURF.A,STARLIGHT U.S. RESIDENTIAL FUND,tsxv
SURF.U,STARLIGHT U.S. RESIDENTIAL FUND USD,tsxv
SURG,SURGE COPPER CORP.,tsxv
SVA,SERNOVA CORP.,tsxv
SVB,SILVER BULL RES J,tsx
SVE,SILVER ONE RESOURCES INC.,tsxv
SVG,SILVER GRAIL RESOURCES LTD.,tsxv
SVI,STORAGEVAULT CANADA INC,tsxv
SVI.DB,STORAGEVAULT CANADA INC.DB 31JAN2026,tsxv
SVI.DB.B,STORAGEVAULT CANADA INC. DB 30SEPT2026,tsxv
SVM,SILVERCORP METALS J,tsx
SVR,ISHR SIL BUL HDGD UN,tsx
SVR.C,ISHR SIL BUL NN-HDGD,tsx
SVS,SOLARVEST BIOENERGY INC,tsxv
SVTN,SILVERTON METALS CORP.,tsxv
SW,SIERRA WIRELESS,tsx
SWA,SARAMA RESOURCES LTD.,tsxv
SWLF,SILVER WOLF EXPLORATION LTD.,tsxv
SWP,SWISS WATER COFFEE,tsx
SXI,SYNEX INTERNT L J,tsx
SXL,SLAM EXPLORATION LTD,tsxv
SXP,SUPREMEX INC.,tsx
SYH,SKYHARBOUR RESOURCES LTD.,tsxv
SYLD,PURPOSE STGYYIELD UN,tsx
SYZ,SYLOGIST LTD.,tsx
SZLS,STAGEZERO LIFE SCI J,tsx
SZLS.WS,STAGEZERO LIFEJ 36WT,tsx
SZLS.WT,STAGEZERO LIFE J WT,tsx
SZM,SCOZINC MINING LTD.,tsxv
T,TELUS CORPORATION,tsx
TA,TRANSALTA CORP.,tsx
TA.PR.D,TRANSALTA SER A PR,tsx
TA.PR.E,TRANSALTA SER B PR,tsx
TA.PR.F,TRANSALTA SER C PR,tsx
TA.PR.H,TRANSALTA SER E PR,tsx
TA.PR.J,TRANSALTA SER G PR,tsx
TAIG,TAIGA MOTORS CORP J,tsx
TAIG.WT,TAIGA MOTORS J WT,tsx
TAJ,TAJIRI RESOURCES CORP.,tsxv
TAL,PETROTAL CORP.,tsxv
TAO,TAG OIL LTD.,tsxv
TAU,THESIS GOLD INC.,tsxv
TBIX,TRUSTBIX INC.,tsxv
TBK,TRAILBREAKER RESOURCES LTD.,tsxv
TBL,TAIGA BUILDING PROD,tsx
TBLL,TOMBILL MINES LIMITED,tsxv
TBP,TETRA BIO-PHARMA J,tsx
TBP.WT.A,TETRA BIO-PHARMJ WTA,tsx
TBP.WT.B,TETRA BIO-PHARMJ WTB,tsx
TBP.WT.C,TETRA BIO-PHARMJ WTC,tsx
TBR,TIMBERLINE RESOURCES CORPORATION,tsxv
TBRD,THUNDERBIRD ENTERTAINMENT GROUP INC.,tsxv
TBX,TURMALINA METALS CORP.,tsxv
TC,TUCOWS INC.,tsx
TCA,TIMIA CAPITAL CORP.,tsxv
TCA.PR.A,TIMIA CAPITAL CORP PREF A,tsxv
TCK.P,TRILLIUM ACQUISITION CORP.,tsxv
TCL.A,TRANSCONTINENTL A SV,tsx
TCL.B,TRANSCONTINENTL B MV,tsx
TCLB,TD CDN LT FEDBOND UN,tsx
TCLV,TD Q CDN LOWVOLTY CA,tsx
TCN,TRICON RESIDENTIAL,tsx
TCN.DB.U,TRICON RES5.75DB US,tsx
TCO,TRANSATLANTIC MINING CORP.,tsxv
TCS,TECSYS INC. J,tsx
TCSB,TD SLCTST CORPBNDLAD,tsx
TCW,TRICAN WELL SERVICE,tsx
TD,T.D. BANK,tsx
TD.PF.A,T.D. BANK SER 1 PR,tsx
TD.PF.B,T.D. BANK SER 3 PR,tsx
TD.PF.C,T.D. BANK SER 5 PR,tsx
TD.PF.D,T.D. BANK SER 7 PR,tsx
TD.PF.E,T.D. BANK SER 9 PR,tsx
TD.PF.H,T.D. BANK SER 14 PR,tsx
TD.PF.I,T.D. BANK SER 16 PR,tsx
TD.PF.J,T.D. BANK SER 18 PR,tsx
TD.PF.K,T.D. BANK SER 20 PR,tsx
TD.PF.L,T.D. BANK SER 22 PR,tsx
TD.PF.M,T.D. BANK SER 24 PR,tsx
TDB,TD CDN AGGREGATE BND,tsx
TDG,TDG GOLD CORP.,tsxv
TDOC,TD GLBHEALTHCR LEADR,tsx
TEA,TEARLACH RESOURCES LIMITED,tsxv
TEC,TD GLBL TECHLEADRS,tsx
TECH,EVOLVE FANGMA CA HEG,tsx
TECH.B,EVOLVEFANGMA CA UNHG,tsx
TECH.U,EVOLVEFANGMA UNHG US,tsx
TECI,TD GLB TECH INNOV UN,tsx
TECK.A,TECK RES CL A MV,tsx
TECK.B,TECK RES CL B SV,tsx
TECT,TECTONIC METALS INC.,tsxv
TELO,TELO GENOMICS CORP.,tsxv
TEM,TEMBO GOLD CORP.,tsxv
TERM,MANULIFE SMRTST BOND,tsx
TES,TESORO MINERALS CORP.,tsxv
TEST,FLUROTECH LTD.,tsxv
TF,TIMBERCREEK FIN CORP,tsx
TF.DB.C,TIMBERCRK FIN 5.3 DB,tsx
TF.DB.D,TIMBERCRK FIN 5.25DB,tsx
TF.DB.E,TIMBERCRK FIN 5% DEB,tsx
TFII,TFI INTERNATIONAL,tsx
TFPM,TRIPLE FLAG PRECIOUS,tsx
TFPM.U,TRIPLE FLAG PRECIOUS,tsx
TG,TRIFECTA GOLD LTD.,tsxv
TGED,TD ACTVGLBENHNCDIVCA,tsx
TGFI,TD ACTV GLBL INCM UN,tsx
TGGR,TD ACTVGLB EQGROW CA,tsx
TGH,TORNADO GLOBAL HYDROVACS LTD.,tsxv
TGL,TRANSGLOBE ENERGY J,tsx
TGM,TRILLIUM GOLD MINES INC.,tsxv
TGO,TERAGO INC.,tsx
TGOD,GREEN ORGANIC HLDG J,tsx
TGOD.WA,GREENORGANHLDGJ 60WT,tsx
TGOD.WB,GREENORGANHLDGJ 25WT,tsx
TGOD.WR,GREENORGANHLDGJ 48WT,tsx
TGOD.WS,GREENORGANHLDGJ 36WT,tsx
TGR,TIGER INTERNATIONAL RESOURCES INC.,tsxv
TGRE,TD ACTV GLB RLEST EQ,tsx
TGS,TGS ESPORTS INC.,tsxv
TGX,TRUE NORTH GEMS INC.,tsxv
TH,THERATECHNOLOGIES,tsx
TH.DB.U,THERATECHNLGY NTE US,tsx
THE,TD INT L EQTY CA HEG,tsx
THM,"THUNDER MOUNTAIN GOLD, INC.",tsxv
THNC,THINKIFIC LABS J SV,tsx
THNK,THINK RESEARCH CORPORATION,tsxv
THP,TOTALLY HIP TECHNOLOGIES INC.,tsxv
THRM,THERMA BRIGHT INC.,tsxv
THU,TD US EQ CAD HEG UN,tsx
THX,THOR EXPLORATIONS LTD,tsxv
TI,TITAN MINING CORP J,tsx
TIC,TITANIUM CORPORATION INC.,tsxv
TIE,COLOURED TIES CAPITAL INC.,tsxv
TIG,TRIUMPH GOLD CORP.,tsxv
TIH,TOROMONT INDUSTRIES,tsx
TII,TERRA FIRMA CAPITAL CORPORATION,tsxv
TIL,TILL CAPITAL CORPORATION,tsxv
TILV,TD Q INTLLOWVOLATILE,tsx
TINF,TD ACTVGLBINFRASEQUN,tsx
TIXT,TELUS INT L (CDA) SV,tsx
TK,TINKA RESOURCES LIMITED,tsxv
TKO,TASEKO MINES LTD.,tsx
TKU,TARKU RESOURCES LTD.,tsxv
TKX,TRACKX HOLDINGS INC.,tsxv
TLA,TITAN LOGIX CORP,tsxv
TLF,BROMPTON TECHLDR CAD,tsx
TLF.U,BROMPTON TECHLDR USD,tsx
TLG,TROILUS GOLD CORP J,tsx
TLG.WT,TROILUS GOLD J WT,tsx
TLO,TALON METALS CORP. J,tsx
TLRY,"TILRAY, INC. J CL 2",tsx
TLT,THERALASE TECHNOLOGIES INC.,tsxv
TLT.WT,THERALASE TECHNOLOGIES INC. WT 22AUG2024,tsxv
TLV,INVESCOCOMPVLTLTY UN,tsx
TM,TRIGON METALS INC.,tsxv
TMC,TRENCH METALS CORP.,tsxv
TMCC,TD MS ESGCORPBND CA,tsx
TMD,TITAN MEDICAL INC. J,tsx
TMD.WT.I,TITAN MEDICAL I WT J,tsx
TMEC,TD MORNSTARESG CDAEQ,tsx
TMEI,TD MORNSTRESG INTLEQ,tsx
TMEU,TD MORNSTR ESG US EQ,tsx
TMG,THERMAL ENERGY INTERNATIONAL INC.,tsxv
TML,TREASURY METALS J,tsx
TML.WT,TREASURY METALS J WT,tsx
TMQ,TRILOGY METALS INC J,tsx
TMRR,TEMPUS RESOURCES LTD.,tsxv
TMUC,TD MS ESG US BND CAD,tsx
TNA,EVERGREEN GAMING CORPORATION,tsxv
TNR,TNR GOLD CORP.,tsxv
TNT.UN,TRUE NTHCOMMRCL J UN,tsx
TNX,TANZANIAN GOLD J,tsx
TOCA,TD ONE-CLICK AGGRES,tsx
TOCC,TD ONE-CLICK CONSERV,tsx
TOCM,TD ONE-CLICK MOD ETF,tsx
TOI,TOPICUS.COM INC.,tsxv
TOM,AMILOT CAPITAL INC.,tsxv
TORO,PUCARA GOLD LTD.,tsxv
TORQ,TORQ RESOURCES INC.,tsxv
TORR,TORRENT CAPITAL LTD.,tsxv
TOT,TOTAL ENGY SERV INC.,tsx
TOU,TOURMALINE OIL CORP.,tsx
TOY,SPIN MASTER CORP SV,tsx
TPAY,TD INCOME BUILDER UN,tsx
TPC,TENTH AVENUE PETROLEUM CORP.,tsxv
TPE,TD INT L EQTY IDX UN,tsx
TPL,TETHYS PETROLEUM LTD.,tsxv
TPRF,TD ACTIVE PREF SHRUN,tsx
TPU,TD US EQUITY INDX UN,tsx
TPX.A,MOLSONCOORS CDA A LV,tsx
TPX.B,MOLSONCOORS CDA B NV,tsx
TPZ,TOPAZ ENERGY CORP.,tsx
TQCD,TD Q CDN DIV ETF UN,tsx
TQGD,TD Q GLBL DIV ETF UN,tsx
TQGM,TD Q GLBL MULTIFACT,tsx
TQSM,TD Q US SMLMIDCAP EQ,tsx
TR,TROUBADOUR RESOURCES INC.,tsxv
TRA,TERAS RESOURCES INC.,tsxv
TRAD,VOLEO TRADING SYSTEMS INC.,tsxv
TRBE,TRIBE PROPERTY TECHNOLOGIES INC.,tsxv
TRC,TISDALE RESOURCES CORP.,tsxv
TRI,THOMSON REUTERS CORP,tsx
TRI.PR.B,THOMSON REUTER PR II,tsx
TRIL,TRILLIUM THERPEUTC J,tsx
TRL,TRILOGY INTL PARTNRJ,tsx
TRL.WT,TRILOGY INT L WT J,tsx
TRO,TARANIS RESOURCES INC.,tsxv
TRP,TC ENERGY CORP,tsx
TRP.PR.A,TC ENERGY CORP PR 1,tsx
TRP.PR.B,TC ENERGY CORP PR 3,tsx
TRP.PR.C,TC ENERGY CORP PR 5,tsx
TRP.PR.D,TC ENERGY CORP PR 7,tsx
TRP.PR.E,TC ENERGY CORP PR 9,tsx
TRP.PR.F,TC ENERGY CORP PR 2,tsx
TRP.PR.G,TC ENERGY CORP PR 11,tsx
TRP.PR.H,TC ENERGY CORP PR 4,tsx
TRP.PR.I,TC ENERGY CORP PR 6,tsx
TRP.PR.K,TC ENERGY CORP PR 15,tsx
TRQ,TURQUOISE HILL RES,tsx
TRS,TRES-OR RESOURCES LTD.,tsxv
TRU,TRU PRECIOUS METALS CORP.,tsxv
TRVL,HARVEST TRAVL&LEISUN,tsx
TRVL.U,HARVEST TRAVL&LEISUS,tsx
TRZ,TRANSAT A.T. V & VV,tsx
TSAT,TELESAT CORP A & B,tsx
TSD,TSODILO RESOURCES LIMITED,tsxv
TSG,TRISTAR GOLD INC.,tsxv
TSK,TALISKER RES LTD J,tsx
TSL,TREE ISLAND STEEL,tsx
TSLV,TIER ONE SILVER INC.,tsxv
TSU,TRISURA GROUP J,tsx
TTD,TINKERINE STUDIOS LTD.,tsxv
TTG,TRANS CANADA GOLD CORP.,tsxv
TTP,TD CDN EQUITY IDX UN,tsx
TTR,TITANIUM TRANSPORTATION GROUP INC.,tsxv
TTS,TINTINA MINES LTD,tsxv
TTZ,TOTAL TELCOM INC.,tsxv
TUD,TUDOR GOLD CORP,tsxv
TUED,TD ACTVUS ENHANDIVCA,tsx
TUF,HONEY BADGER SILVER INC.,tsxv
TUHY,TD ACTVUS HIYLDBNDUN,tsx
TULB,TD U.S. LT TREASBOND,tsx
TULV,TD Q US LOWVOLTY CAD,tsx
TUO,TEUTON RESOURCES CORP,tsxv
TUP.P,TUP CAPITAL INC.,tsxv
TUSB,TD SLCTUS CORPBNDLAD,tsx
TUSB.U,TD SLCTUS CORPBNDUSF,tsx
TV,TREVALI MINING J,tsx
TV.WT,TREVALI MINING J WT,tsx
TVA.B,TVA GROUP INC. B NV,tsx
TVC,THREE VALLEY COPPER CORP.,tsxv
TVC.WT,THREE VALLEY COPPER CORP. WT 09FEB2022,tsxv
TVE,TAMARACK VALL ENGY J,tsx
TVI,TVI PACIFIC INC.,tsxv
TVK,TERRAVEST INDUSTRIES,tsx
TWC,TWC ENTERPRISES LTD.,tsx
TWM,TIDEWATER MDSTRMINFR,tsx
TWM.DB,TIDEWATER MIDSTRM DB,tsx
TWR,TOWER RESOURCES LTD.,tsxv
TWY,TWYFORD VENTURES INC,tsxv
TXF,CI TECHGIANTCOVRCALL,tsx
TXF.B,CI TECHGIACOVCALUNHG,tsx
TXG,TOREX GOLD RES J,tsx
TXP,TOUCHSTONE EXPL INC.,tsx
TXT.PR.A,TOP 10 SPLIT TR PR,tsx
TXT.UN,TOP 10 SPLIT TR UN,tsx
TYMB,TYMBAL RESOURCES LTD.,tsxv
TYP,TYPHOON EXPLORATION INC,tsxv
TZR,TERRACE ENERGY CORP.,tsxv
U.U,SPROTT PHYSURANIUMUS,tsx
U.UN,SPROTT PHYSURANIUMUN,tsx
UCU,UCORE RARE METALS INC.,tsxv
UDA,CALDWELL US DIVADVAN,tsx
UDEF,MANULIFE USDEFEQHEG,tsx
UDEF.B,MANULIFE USDEFEQUNHG,tsx
UDIV,MANULIFE SMRTUSDIVHG,tsx
UDIV.B,MANULIFE SMRTUSDIVUH,tsx
UEX,UEX CORPORATION J,tsx
UFC,URBANFUND CORP.,tsxv
UFS,DOMTAR CORPORATION,tsx
UGD,UNIGOLD INC.,tsxv
UGE,UGE INTERNATIONAL LTD.,tsxv
UHO,UNITED HUNTER OIL & GAS CORP.,tsxv
UI,URBANIMMERSIVE INC.,tsxv
ULT,ULTRA RESOURCES INC.,tsxv
ULV.C,INVESCO 500LOWVOL CA,tsx
